TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE
e_e002925,e002925,2;21;6
e_e002928,e002928,12;21;22;28;3
e_e002931,e002931,25;28
e_e002932,e002932,1;21;22;24;26
e_e002935,e002935,23;22;2
e_e002937,e002937,21;22;23;26
e_e002938,e002938,1;22;26
e_e002939,e002939,22
e_e002940,e002940,2;22;24;27;5
e_e002949,e002949,5
e_e002957,e002957,1;4;8
e_e002958,e002958,22;26;27;4;5
e_e002965,e002965,1;3;22
e_e002972,e002972,1;22;6
e_e002973,e002973,22;27;8
e_e002976,e002976,1;23;3;6
e_e002980,e002980,27
e_e002981,e002981,21;22;24;26
e_e002984,e002984,5;6;22;24
e_e002985,e002985,1;22;24;5;6
e_e002986,e002986,1;2;24;6;9
e_e002987,e002987,1;22;24;26
e_e002991,e002991,22;12;3;4;21
e_e003000,e003000,4;4;4;22;27
e_e003001,e003001,1;23;4;6;9
e_e003002,e003002,11;21;22;24;26
e_e003003,e003003,1;3;9;21;22;24;25;26
e_e003004,e003004,22;23;9;12;24;4;26
e_e003006,e003006,12;21;22;6
e_e003017,e003017,1;12;2;23;3
e_e003019,e003019,1;4;6;13;1;1;1
e_e003020,e003020,2;22;27;4;6
e_e003022,e003022,23;24;22;3;1
e_e003023,e003023,8;22;24;5
e_e003025,e003025,2;3;6;9
e_e003033,e003033,2;22;23;26
e_e003034,e003034,2;21;22;23;6
e_e003039,e003039,1
e_e003040,e003040,1;11;3;4
e_e003045,e003045,1;24;3;4;6
e_e003051,e003051,22;3;4
e_e003056,e003056,22;24;26;4;6
e_e003062,e003062,1;2;22;4;6
e_e003065,e003065,1;2;21;24;4
e_e003068,e003068,1;4;6;9
e_e003071,e003071,2;3;22;1;6
e_e003073,e003073,1;11;2
e_e003079,e003079,12;21;27;3
e_e003080,e003080,8;27
e_e003083,e003083,1;22;24;3
e_e003086,e003086,1;22;4;6;7
e_e003095,e003095,2;22
e_e003097,e003097,28
e_e003102,e003102,1;22;23;4
e_e003103,e003103,2
e_e003107,e003107,2
e_e003109,e003109,24
e_e003115,e003115,2;21;22;23;6
e_e003116,e003116,1;22
e_e003120,e003120,22;26
e_e003126,e003126,1;22;4;5;8
e_e003133,e003133,21;22;27;4
e_e003137,e003137,5;1;22
e_e003138,e003138,2
e_e003143,e003143,1;3;4;23;24
e_e003150,e003150,8
e_e003156,e003156,1;22;23
e_e003158,e003158,21;22;24;26;27
e_e003159,e003159,21;24;26;27;4
e_e003162,e003162,1;22;23;3
e_e003172,e003172,1;23;6
e_e003175,e003175,11;25
e_e003180,e003180,1;24;6
e_e003184,e003184,8
e_e003190,e003190,2;22;9;9
e_e003194,e003194,3;4;6
e_e003196,e003196,1;10;2;23;4
e_e003198,e003198,1;2;7;8;9
e_e003199,e003199,1;6;22;26;3
e_e003202,e003202,22;23;24;7;21;27;28;5
e_e003204,e003204,21
e_e003205,e003205,1;3;4;6;7;27;26;25;24;23;22;21;12;9;11
e_e003206,e003206,21;22;26;24;1;4
e_e003210,e003210,21;22;23;24;6
e_e003212,e003212,21;23;4
e_e003222,e003222,24;22
e_e003223,e003223,1;22;26;4;6
e_e003227,e003227,2
e_e003230,e003230,6;1;22
e_e003231,e003231,1;27
e_e003235,e003235,2;22;5;8
e_e003237,e003237,21
e_e003241,e003241,2;7;12;22
e_e003245,e003245,1;4;10;23;26;24;22;28
e_e003251,e003251,21;4;6
e_e003258,e003258,2;24;26;4;6
e_e003259,e003259,1;12;3;4;9
e_e003262,e003262,26;22;7
e_e003267,e003267,2;21;22;23;6
e_e003269,e003269,5;8
e_e003271,e003271,2;21;22;5
e_e003272,e003272,1;2;4;5;6
e_e003275,e003275,22;8
e_e003276,e003276,21;4
e_e003278,e003278,3;11;13;21;22;24;26
e_e003279,e003279,2;22;3
e_e003280,e003280,1;22;25;9
e_e003282,e003282,1;2;22;23;7
e_e003283,e003283,1;1;22;22
e_e003285,e003285,22;24;5
e_e003288,e003288,2;22;25;4
e_e003289,e003289,1;2;27;6
e_e003291,e003291,8;21;24;22
e_e003293,e003293,1;22;23;26
e_e003294,e003294,22;27;28;5;6
e_e003296,e003296,1;21;22;26;8
e_e003297,e003297,1;4
e_e003298,e003298,11;22;3;6
e_e003300,e003300,6;2;22;21;1;26
e_e003303,e003303,22;24;26;27;8
e_e003307,e003307,21
e_e003308,e003308,1;12;2;21;6
e_e003311,e003311,11;2;23;3
e_e003314,e003314,28;26;22;21;4
e_e003323,e003323,22;3;4
e_e003324,e003324,2;6;1
e_e003326,e003326,22;24;26
e_e003328,e003328,28;8
e_e003329,e003329,23;22
e_e003330,e003330,6;1;22
e_e003331,e003331,8
e_e003332,e003332,2
e_e003334,e003334,2;6
e_e003335,e003335,1;2;3;4;5
e_e003336,e003336,1;22;3;4;6
e_e003337,e003337,1;11;2;21;6
e_e003341,e003341,22;23;4;7
e_e003342,e003342,22;23;24
e_e003348,e003348,22;28
e_e003349,e003349,2;22;5
e_e003356,e003356,13;26;28
e_e003357,e003357,1;21;22;4;6
e_e003360,e003360,22;24;25;26;27
e_e003364,e003364,1;11;21;6;9
e_e003369,e003369,1;2;4;23
e_e003371,e003371,1;23;6
e_e003378,e003378,1;4;6
e_e003380,e003380,6;22;26
e_e003381,e003381,2;22
e_e003383,e003383,1;22;26;4
e_e003386,e003386,10;22;5;7;8
e_e003388,e003388,10;2;22;26;27
e_e003394,e003394,2
e_e003400,e003400,4;2;8;22
e_e003402,e003402,1;4;6;21;12;22;6;21;24;22;26;27;24
e_e003407,e003407,1;3
e_e003408,e003408,1;2;3;4;6
e_e003409,e003409,22;6
e_e003411,e003411,2;21;22;23;5
e_e003412,e003412,1;24;4
e_e003413,e003413,1;22;24;26
e_e003415,e003415,21;22
e_e003416,e003416,1;21;24;26;4
e_e003417,e003417,6;22;1
e_e003419,e003419,12;2;6
e_e003431,e003431,12;3;5;7
e_e003433,e003433,5
e_e003434,e003434,2
e_e003435,e003435,1;22;4
e_e003438,e003438,24;27;28
e_e003439,e003439,1;2;4;5;6
e_e003440,e003440,13;2;3;4;6
e_e003442,e003442,1;22;23;3;6
e_e003449,e003449,13;21;22
e_e003463,e003463,2;22;23;26
e_e003465,e003465,1;21;22;23;6
e_e003467,e003467,3;13;22
e_e003468,e003468,2;21;22
e_e003469,e003469,1;13;2;3
e_e003470,e003470,1;4;5;6;7
e_e003471,e003471,1;8
e_e003472,e003472,1;21;22;23;26
e_e003475,e003475,1;23;3
e_e003477,e003477,1;4;22
e_e003482,e003482,1;2;4;22;24;26;25;5
e_e003483,e003483,1;22;9
e_e003485,e003485,11
e_e003486,e003486,21;8
e_e003495,e003495,12;21;22;26
e_e003497,e003497,1;2;26;3;5
e_e003502,e003502,2;21;26;22
e_e003506,e003506,5;7;22;23
e_e003514,e003514,4;7;23;23
e_e003515,e003515,22;26;27;4
e_e003518,e003518,1;2;22;23;4
e_e003520,e003520,2;22
e_e003521,e003521,22;24;5
e_e003527,e003527,11;22
e_e003530,e003530,5;4;24
e_e003535,e003535,1;22;26;4;6
e_e003540,e003540,1;11;2
e_e003547,e003547,1;2
e_e003549,e003549,1;22;5;9
e_e003555,e003555,22;24;26
e_e003561,e003561,22;21;26;4;10
e_e003564,e003564,11;21;24;27;6
e_e003569,e003569,6;21;22;26;1;24
e_e003570,e003570,21;22;23;24;4
e_e003572,e003572,1;3;7;24;22
e_e003574,e003574,6;7
e_e003576,e003576,12;2;22;5
e_e003580,e003580,21;22;24;27;8
e_e003582,e003582,1;22
e_e003589,e003589,21;22;7
e_e003591,e003591,23;22;1;4;26
e_e003593,e003593,22;26;3;6
e_e003596,e003596,2;22;26;3;4
e_e003602,e003602,1;6
e_e003603,e003603,1;28;3;5;9
e_e003609,e003609,22;26;5;6
e_e003611,e003611,22;26;6
e_e003614,e003614,1;4;7;21;22;24;28;26;27;9;12;5
e_e003615,e003615,11;9
e_e003617,e003617,1;2;22;6
e_e003618,e003618,1;22;24;26
e_e003620,e003620,6;2;22
e_e003627,e003627,1;2;6
e_e003628,e003628,1;2;22;4;6
e_e003630,e003630,22;4;6
e_e003632,e003632,1;2
e_e003638,e003638,13;1;5
e_e003640,e003640,1;2;22;24;7
e_e003643,e003643,1;4;6;7;9
e_e003646,e003646,2;22
e_e003648,e003648,1;4;22;24;26;3
e_e003657,e003657,22;21;26
e_e003663,e003663,1;23;2;21
e_e003664,e003664,1;28;3;4;7
e_e003669,e003669,1;6;4
e_e003673,e003673,1;24;27;5;8
e_e003675,e003675,1;22;5;6;7
e_e003677,e003677,22;4
e_e003678,e003678,21;22
e_e003679,e003679,1;10;24;28
e_e003682,e003682,1;22;26
e_e003684,e003684,3;6
e_e003686,e003686,1
e_e003693,e003693,1;5
e_e003698,e003698,25
e_e003699,e003699,21;22;24;26
e_e003700,e003700,24;27;4;10;5;7;6
e_e003701,e003701,22
e_e003702,e003702,13;21;22;7
e_e003707,e003707,1;21;22;4
e_e003716,e003716,22;26;4;5
e_e003717,e003717,8;22;6
e_e003721,e003721,2;5;6;2;22;21;26;24
e_e003724,e003724,1;21;22;23;26
e_e003725,e003725,27;6
e_e003726,e003726,5;22;1
e_e003727,e003727,1;4;24;3;23;21
e_e003729,e003729,1;6;22
e_e003737,e003737,2;22
e_e003741,e003741,1;2;22
e_e003744,e003744,1;22
e_e003749,e003749,2;21;22;23;26
e_e003753,e003753,1;2;21;24;25
e_e003758,e003758,1;12;2;4;7
e_e003761,e003761,1;21;5;8;9
e_e003765,e003765,2;22
e_e003767,e003767,1
e_e003773,e003773,26;8
e_e003775,e003775,1;22;5
e_e003777,e003777,22;23;26;4
e_e003779,e003779,21;24;26;27;28
e_e003781,e003781,1;21;22;4
e_e003783,e003783,23;21;22
e_e003791,e003791,1;2;22
e_e003792,e003792,2;21;22;24;9
e_e003795,e003795,1;2;4;21;22;26;24;9;5
e_e003797,e003797,6;22
e_e003799,e003799,28;3
e_e003803,e003803,21;28;8
e_e003807,e003807,21;22;24;27
e_e003808,e003808,1;22;23;7
e_e003809,e003809,22;24
e_e003810,e003810,26;3;22;3
e_e003817,e003817,21;22;24;27;28
e_e003819,e003819,2;22;23
e_e003821,e003821,1;2;22;24;4
e_e003826,e003826,1;22;3;4;5
e_e003830,e003830,21;22
e_e003833,e003833,1;4;22
e_e003834,e003834,1;3;6
e_e003840,e003840,1;22;23;26;6
e_e003842,e003842,1;6
e_e003843,e003843,1;22;4
e_e003844,e003844,1;2;22;26;5
e_e003845,e003845,2;22;23
e_e003848,e003848,1;22;24;3
e_e003850,e003850,1;21;22;23;4
e_e003853,e003853,3;2;6;22;24;26
e_e003855,e003855,1;2;3;9;12;22;27;26;6;7
e_e003856,e003856,6;2;11;4;3;21;22;24;26;27;28;4;2
e_e003857,e003857,27;7;8
e_e003858,e003858,1;2;3;4;6
e_e003867,e003867,1;4;6;5
e_e003868,e003868,22;28;4
e_e003870,e003870,2;21;22;23;5
e_e003882,e003882,2;10
e_e003885,e003885,1;10;21;22;24
e_e003886,e003886,2;22;23;26
e_e003887,e003887,10;2;5
e_e003891,e003891,2;26;5
e_e003892,e003892,21;22;4;6;9
e_e003894,e003894,1;2;22;6
e_e003896,e003896,1;2;23;6
e_e003898,e003898,22;25;26
e_e003900,e003900,1;12;2;27;3
e_e003906,e003906,6;13;21;22;24
e_e003909,e003909,2;21;24;26;28
e_e003915,e003915,8;22;2;21
e_e003928,e003928,1;21;22;23;26
e_e003929,e003929,6;11;22;21;24
e_e003933,e003933,4
e_e003935,e003935,1;22;26
e_e003937,e003937,1;22;26;6
e_e003945,e003945,1;2;4;6;12;7;13;21;22;23;24;28;27;26
e_e003949,e003949,22;28;5
e_e003958,e003958,1;22
e_e003963,e003963,1;2;21;23;3
e_e003965,e003965,1;13;24;26;3
e_e003967,e003967,1;8
e_e003968,e003968,1;4;6;3;22;11;27;21;24
e_e003971,e003971,11;4;6
e_e003975,e003975,2;21;5;6;9
e_e003976,e003976,2
e_e003978,e003978,8
e_e003980,e003980,1;2;24;26;28
e_e003992,e003992,2;21;22;26;3
e_e003996,e003996,6
e_e003997,e003997,1;7;26;22;6
e_e003998,e003998,1;21;22;4;6
e_e003999,e003999,1;2;22;24;5
e_e004005,e004005,3;4;6;11;21;22;23;24
e_e004010,e004010,21;22;24;5
e_e004013,e004013,2;24;3;5;6
e_e004017,e004017,1;27;4;5;8
e_e004020,e004020,2;21;22;23;9
e_e004027,e004027,21;24;8
e_e004033,e004033,1;22;24;6
e_e004037,e004037,1;21;22;26
e_e004042,e004042,2;23;24;27;6
e_e004044,e004044,1;22;6;4;9
e_e004048,e004048,2;21;24;26;6
e_e004050,e004050,1;22;24;26
e_e004051,e004051,1;22;24;26;3
e_e004053,e004053,1;21;22;4
e_e004057,e004057,2
e_e004058,e004058,3
e_e004062,e004062,22;23;26;3;4
e_e004066,e004066,1;22;26;6
e_e004071,e004071,23;24;4
e_e004072,e004072,1;3;22;6
e_e004073,e004073,8;1;21;22;26
e_e004074,e004074,1;22;26
e_e004076,e004076,10;21;22;23;26
e_e004084,e004084,21;22;24;26;4
e_e004087,e004087,1;22;21;26;24;3
e_e004100,e004100,12;2;24
e_e004101,e004101,1;11;2
e_e004105,e004105,22;24;5
e_e004107,e004107,24;22;26;1;21
e_e004114,e004114,1;21;22
e_e004116,e004116,2;22;24;4
e_e004122,e004122,1;23;22;5
e_e004132,e004132,21;22;26;28
e_e004135,e004135,22;4
e_e004141,e004141,23;24;4;6
e_e004142,e004142,21;22;5;9
e_e004146,e004146,2;4;26;21;22
e_e004148,e004148,11;22;3;6;9
e_e004149,e004149,1;23;26
e_e004151,e004151,22;6
e_e004154,e004154,22;26;6
e_e004162,e004162,23;26;27;6
e_e004165,e004165,1;2;21;22;9
e_e004166,e004166,2;21;22;24;5
e_e004168,e004168,12;22;23;4
e_e004172,e004172,21;23;24;26;22
e_e004173,e004173,22
e_e004174,e004174,23;22;5;1
e_e004187,e004187,1;2;22;5;6
e_e004190,e004190,21;22;5;8
e_e004194,e004194,2
e_e004195,e004195,5;22;24
e_e004205,e004205,1;22;3;6
e_e004207,e004207,8
e_e004214,e004214,21;22;27;3;4
e_e004219,e004219,1;3;4;6;9
e_e004222,e004222,1;22;6
e_e004225,e004225,1;3;5;6
e_e004228,e004228,2;24;5;6;7
e_e004230,e004230,22;28;3
e_e004234,e004234,22;3;7
e_e004237,e004237,21;22;4
e_e004238,e004238,1;2;21;22
e_e004240,e004240,1;10;2;21;5
e_e004241,e004241,1;4;13;26;3;22
e_e004243,e004243,1;22;23;7
e_e004245,e004245,24;28;3;4;6
e_e004247,e004247,1;22;23;24;7
e_e004251,e004251,21;5;8
e_e004254,e004254,1;2;8;6;9;22;23;27;26
e_e004256,e004256,3;4;6
e_e004268,e004268,1;22;24;4;8
e_e004281,e004281,9
e_e004288,e004288,22;6
e_e004291,e004291,1;2;22;26;5
e_e004294,e004294,5;22;2;26
e_e004295,e004295,1;21
e_e004300,e004300,22
e_e004304,e004304,1;2;3;4;6
e_e004309,e004309,27;4;21
e_e004310,e004310,1;22;25;5
e_e004313,e004313,21;24;27
e_e004315,e004315,1;4
e_e004317,e004317,1;22;9
e_e004324,e004324,1;21;3
e_e004326,e004326,21;22;24;27;28
e_e004333,e004333,21;26;3;4;6
e_e004334,e004334,4;22;23;24;26;1;6
e_e004336,e004336,5;9
e_e004338,e004338,1;22;24;4;5
e_e004340,e004340,1;22
e_e004341,e004341,1;23;4;6;7
e_e004342,e004342,1;22;4;6;9
e_e004344,e004344,12;3
e_e004349,e004349,1;22;23;4;7
e_e004354,e004354,2;4;22
e_e004357,e004357,1;2;21;22;5
e_e004360,e004360,5
e_e004369,e004369,1;21;22;23;7
e_e004371,e004371,1;22;24
e_e004372,e004372,1;3;4;6;9
e_e004373,e004373,28;3
e_e004380,e004380,4;9
e_e004381,e004381,1;2;26;4;7
e_e004384,e004384,1;22;6
e_e004391,e004391,22;28;3;4
e_e004392,e004392,1;22;3;4;6
e_e004393,e004393,22;26;4;6;7
e_e004395,e004395,1;6
e_e004396,e004396,22;24;26;10
e_e004398,e004398,1
e_e004402,e004402,22
e_e004409,e004409,1;21;22;4
e_e004415,e004415,21;5;8
e_e004416,e004416,22;26;5
e_e004417,e004417,2;24;4
e_e004421,e004421,23
e_e004422,e004422,21;22;24;26;28
e_e004423,e004423,1;12;2;4;6
e_e004432,e004432,5
e_e004434,e004434,22;6
e_e004443,e004443,12;21;22;26;4
e_e004447,e004447,1;22;26;27;6
e_e004449,e004449,2
e_e004451,e004451,21;22;1;4;26
e_e004455,e004455,22;5;6;8;9
e_e004457,e004457,1;22;26;6
e_e004459,e004459,11;2;21;3;6
e_e004463,e004463,1;10;2;22;3
e_e004464,e004464,1;11;23;26;4
e_e004466,e004466,22;23
e_e004468,e004468,2;3;4;6;9
e_e004472,e004472,6;1;11;21
e_e004473,e004473,1;2;4;7;24;23;26;22;21;10
e_e004479,e004479,22;26;24
e_e004482,e004482,2
e_e004485,e004485,22;4;6
e_e004486,e004486,11;2;26;6
e_e004488,e004488,1;11;21;22;7
e_e004489,e004489,21;22;24;26;5
e_e004499,e004499,24;26;4
e_e004503,e004503,22;6
e_e004505,e004505,1;22;4;5;6
e_e004506,e004506,22;23;24;26;5
e_e004510,e004510,6;2;5;4;9;6;21;23;26;12;11;10
e_e004511,e004511,2;22;27;28;3
e_e004515,e004515,1;2;23;3;4
e_e004520,e004520,27;9
e_e004525,e004525,12;27;6
e_e004547,e004547,3;2;4;6;11;26;27
e_e004548,e004548,6;4;5;22
e_e004549,e004549,10;2;21;23;24
e_e004551,e004551,1;12;3;4;6
e_e004552,e004552,1;8;21;22;23;25
e_e004557,e004557,6
e_e004561,e004561,1;4;5;6;9
e_e004563,e004563,12;22;23;5;6
e_e004565,e004565,21;22;24;27;8
e_e004567,e004567,1;21;27
e_e004573,e004573,1;22;23;6
e_e004575,e004575,11;22;24;4;6
e_e004587,e004587,11;2;22;6
e_e004588,e004588,2;10;22
e_e004589,e004589,1;2;5;6
e_e004592,e004592,6;12;22
e_e004596,e004596,22;23;6
e_e004602,e004602,2;5
e_e004606,e004606,22;27;3;6
e_e004612,e004612,2;22;26
e_e004614,e004614,22;3;4
e_e004617,e004617,26;3;6
e_e004623,e004623,10;22;23;24;5
e_e004627,e004627,9
e_e004629,e004629,13
e_e004634,e004634,1;24;26;6
e_e004640,e004640,1;21;22;4;6
e_e004644,e004644,2;22;24
e_e004645,e004645,22
e_e004651,e004651,1;22;26;6
e_e004653,e004653,21;22;25
e_e004655,e004655,1;6;4
e_e004657,e004657,1;22;26
e_e004658,e004658,23;26
e_e004668,e004668,1;22;24;3
e_e004673,e004673,3;6;24;2
e_e004675,e004675,22;27;3;5;8
e_e004678,e004678,10;21;22;23;26
e_e004681,e004681,1;2;6;23;24;27;21;28;26
e_e004685,e004685,1;21;22;24;26
e_e004687,e004687,11;2;4;5;6
e_e004688,e004688,1;22;4;6
e_e004695,e004695,5;21;22;24;5;22;21;24
e_e004703,e004703,1;2;22;23;26
e_e004709,e004709,1;22;5
e_e004712,e004712,1;2;4;6
e_e004716,e004716,13;21;22;24;26
e_e004717,e004717,22;4;6
e_e004719,e004719,11;2;21;22;5
e_e004720,e004720,1;21;22;4;5
e_e004722,e004722,1;22;23;6
e_e004724,e004724,6;4;22
e_e004729,e004729,1;22;26;4
e_e004730,e004730,1;2;3;5;6
e_e004733,e004733,22;23;26;3;6
e_e004772,e004772,1;26;27;6;9
e_e004773,e004773,21;22;27;5;8
e_e004774,e004774,1;2;22;26;9
e_e004780,e004780,1;26
e_e004782,e004782,1;22;24;27;28
e_e004784,e004784,1;2;4;5;9
e_e004792,e004792,1;23;5;21;22;23
e_e004799,e004799,8;24
e_e004800,e004800,1;2;3;4;6
e_e004815,e004815,2;21;22;23;8
e_e004818,e004818,21
e_e004819,e004819,28;3
e_e004821,e004821,12;22;3;4
e_e004830,e004830,1;22;26;6
e_e004839,e004839,1;2;5;8
e_e004843,e004843,1;21;22;26
e_e004845,e004845,1;22;4
e_e004854,e004854,1;3;4
e_e004857,e004857,1;11;22;26;4
e_e004858,e004858,1;22;26;4
e_e004859,e004859,2;23
e_e004860,e004860,1;22;23;3;4
e_e004861,e004861,1;2;22;5;7
e_e004864,e004864,26;4
e_e004865,e004865,1;22;24;26;4
e_e004867,e004867,10;2;22;27;6
e_e004868,e004868,1;21;4
e_e004877,e004877,22;8
e_e004878,e004878,1;2;21;22;4
e_e004879,e004879,1;2;3;4;6
e_e004881,e004881,1;22;4;7
e_e004882,e004882,1;22;4;6
e_e004885,e004885,22;27
e_e004899,e004899,22;3;6
e_e004905,e004905,1;12;2;3;9
e_e004914,e004914,1;23;4
e_e004915,e004915,22;24;4
e_e004917,e004917,22;7
e_e004919,e004919,1;21;3;4;7
e_e004925,e004925,21;9
e_e004927,e004927,21;22;26
e_e004931,e004931,6
e_e004941,e004941,22;4
e_e004945,e004945,2;22;26
e_e004948,e004948,1;12;22;5;8
e_e004952,e004952,1;22;6
e_e004961,e004961,2;6;1;22
e_e004970,e004970,22;26;4
e_e004975,e004975,1;22
e_e004976,e004976,1;22;24;26;9;27
e_e004977,e004977,1;21;23;4
e_e004979,e004979,22;3;4
e_e004983,e004983,1;22;4
e_e004984,e004984,10;21;22;23;4
e_e004987,e004987,2;22;23
e_e004989,e004989,11;22;24;3;6
e_e004990,e004990,1;2;21;22;4
e_e005011,e005011,1;3;13;22;26;3
e_e005014,e005014,1;2;22;4;6
e_e005015,e005015,21;22;24;26;5
e_e005025,e005025,11;2;23;6;9
e_e005026,e005026,2
e_e005028,e005028,1;21;22;23;24
e_e005102,e005102,2;22;27;4
e_e005106,e005106,1;21;22;3;4
e_e005110,e005110,1;2;21;22;24
e_e005111,e005111,1;21;22;26;9
e_e005116,e005116,12;2;21;24;9
e_e005127,e005127,2;21;22;27;6
e_e005154,e005154,1;2;3;4;6
e_e005156,e005156,1;21;22;24
e_e005157,e005157,22;3;6
e_e005160,e005160,1;10;22;23;5
e_e005166,e005166,1;22;6
e_e005170,e005170,2
e_e005172,e005172,2;22;3;4;7
e_e005175,e005175,3;4;8
e_e005185,e005185,1;21;22;26;4
e_e005187,e005187,2;3;5;7;9
e_e005189,e005189,2;3
e_e005194,e005194,1;3;4;7;9
e_e005197,e005197,5;22
e_e005201,e005201,21;22;23;24;26
e_e005206,e005206,22;23;26
e_e005207,e005207,1;11;2;22;9
e_e005217,e005217,21;23;24;28;4
e_e005219,e005219,1;10;5
e_e005220,e005220,21;22;24;26;8
e_e005221,e005221,5;6;9;22;23;26
e_e005223,e005223,2;22;24
e_e005234,e005234,1;21;4;5;6
e_e005235,e005235,6;9
e_e005238,e005238,2;3;22;24;26;27
e_e005239,e005239,5;22
e_e005240,e005240,10;21;24;1
e_e005242,e005242,1;22;3;5;6
e_e005245,e005245,1;4;5;6;7
e_e005247,e005247,1;21;4;6;7
e_e005257,e005257,1;22;23;4
e_e005258,e005258,1;21;22;26;7
e_e005263,e005263,22;26;6;1
e_e005264,e005264,1;22;4;6
e_e005271,e005271,22;5;8
e_e005278,e005278,22;3;7
e_e005290,e005290,1;2;4;5;6
e_e005294,e005294,2;5
e_e005311,e005311,11;26;6
e_e005314,e005314,1;22;4;6
e_e005317,e005317,2;5;8
e_e005318,e005318,21;22;24;26;3
e_e005321,e005321,1;12;24;3;6
e_e005327,e005327,22
e_e005331,e005331,1;2;21;4;6
e_e005334,e005334,2;22;3;4;6
e_e005335,e005335,22;26;28;8
e_e005340,e005340,1;2;22;23;26
e_e005341,e005341,1;2;22;23;26
e_e005344,e005344,1;6
e_e005345,e005345,2;6;10;22
e_e005351,e005351,21;22;24;26;5
e_e005368,e005368,10;22;23;26
e_e005370,e005370,22;26;6
e_e005391,e005391,1;12;2;22;24
e_e005395,e005395,1
e_e005407,e005407,2;21;22;23;24
e_e005408,e005408,12;22;24;4
e_e005418,e005418,1;2;22;26;6
e_e005421,e005421,1;22;23;6
e_e005423,e005423,1;22;4
e_e005438,e005438,2;23;5
e_e005440,e005440,11;21;22;24;4
e_e005442,e005442,22;27
e_e005443,e005443,12;24;27;28;3
e_e005446,e005446,1;3;4
e_e005447,e005447,1;2;22;26
e_e005448,e005448,1;22;4;6;9
e_e005472,e005472,1;21;4;6
e_e005476,e005476,1;2;4;5;6
e_e005483,e005483,22;24;26;28;6
e_e005484,e005484,1;22;24
e_e005485,e005485,22;6;7
e_e005488,e005488,21;22;24;26;27
e_e005495,e005495,1;26;6
e_e005497,e005497,10;22
e_e005504,e005504,1;27;24;21;12;4;6
e_e005506,e005506,1;2;3;4;6
e_e005510,e005510,1;11;24;26;6
e_e005517,e005517,1;6
e_e005518,e005518,6
e_e005527,e005527,22;3;4;6
e_e005528,e005528,1;2;21;4;6
e_e005532,e005532,2;22;5;6;9
e_e005551,e005551,2;24;23;22;10;21
e_e005553,e005553,11;6
e_e005555,e005555,12;22;24;27;6
e_e005562,e005562,8
e_e005570,e005570,4;3;22
e_e005573,e005573,2
e_e005575,e005575,22;24;26;3;6
e_e005577,e005577,2;5;7;22;8
e_e005579,e005579,1;7;21;23;22;24;26;4
e_e005585,e005585,1
e_e005590,e005590,1;22;26;4
e_e005591,e005591,22;24;25;28;5
e_e005598,e005598,11;4;6;7;9
e_e005599,e005599,2;22;3
e_e005602,e005602,22
e_e005605,e005605,1;4;5;6;9
e_e005617,e005617,1;2;22;4
e_e005619,e005619,10;21;22;23;24
e_e005627,e005627,10;22
e_e005642,e005642,1;2;22;23;24
e_e005645,e005645,21;22;23;26
e_e005662,e005662,1;21;22;6;7
e_e005664,e005664,12;3;6
e_e005665,e005665,12;3;6
e_e005676,e005676,2;4
e_e005679,e005679,6;21;22;23;24;26
e_e005682,e005682,1;22;6
e_e005706,e005706,12;2;22
e_e005711,e005711,22
e_e005713,e005713,1;2;22
e_e005716,e005716,1;2;22
e_e005718,e005718,22;24;4;6
e_e005745,e005745,4;6;9
e_e005752,e005752,1;2;4;6;7
e_e005759,e005759,22;24;27;6;9
e_e005763,e005763,1;12;2;22;4
e_e005765,e005765,4;1
e_e005775,e005775,1;10;21;22
e_e005781,e005781,21;25;5
e_e005790,e005790,8
e_e005793,e005793,1;23;4
e_e005803,e005803,1
e_e005804,e005804,1;11;3;4;6
e_e005807,e005807,4;6
e_e005810,e005810,22;26;5
e_e005813,e005813,1;4;23;6;22
e_e005822,e005822,1;22;27;6
e_e005826,e005826,22;24;26
e_e005831,e005831,1;22;26;4
e_e005833,e005833,23;6;9
e_e005840,e005840,4;22;5;24;6;3;26
e_e005853,e005853,1;21;22;27;5
e_e005860,e005860,12;21;22;24;4
e_e005862,e005862,1;11;22;26;4
e_e005863,e005863,1;22;23;26
e_e005876,e005876,23;8;27;22
e_e005885,e005885,1;24;26;27;28
e_e005886,e005886,1;22;26;4;7
e_e005891,e005891,21;22;26;4;5
e_e005899,e005899,2
e_e005910,e005910,1;4;6
e_e005915,e005915,1;22;24;4;5
e_e005922,e005922,2;22;23;26
e_e005926,e005926,1;10;21
e_e005930,e005930,2;22;4;6
e_e005935,e005935,22;24;25;26;3
e_e005940,e005940,10
e_e005945,e005945,22;23;24;7
e_e005947,e005947,5;10;11;21;22;23;2
e_e005961,e005961,1;2;22;3
e_e005965,e005965,1;25;4
e_e005970,e005970,22
e_e005973,e005973,2;4
e_e005978,e005978,1;21;22;5;8
e_e005999,e005999,1;22;25;26
e_e006003,e006003,1;22;26;5
e_e006005,e006005,1;6;9
e_e006014,e006014,1;22;23;26;27
e_e006016,e006016,21;22;23;4;6
e_e006022,e006022,3;4;5;6;9
e_e006025,e006025,1;22;26
e_e006028,e006028,4;22;26
e_e006029,e006029,22;27;28;5
e_e006030,e006030,23;3;6
e_e006032,e006032,5
e_e006033,e006033,1;26;4;6
e_e006041,e006041,22;23;24
